execution_idx,application,class,clone_seed_p,LineCoverage_value,LineCoverage_evaluations,BranchCoverage_value,BranchCoverage_evaluations,ExceptionCoverage_value,ExceptionCoverage_evaluations,WeakMutation_value,WeakMutation_evaluations,OutputCoverage_value,OutputCoverage_evaluations,MethodCoverage_value,MethodCoverage_evaluations,CBranch_value,CBranch_evaluations,current_fitness_evaluations
7,92_jcvi-javacommon,org.jcvi.jillion.trace.sff.LargeSffFileDataStore,1.0,0.1368421052631579 ,"[0.042105263157894736 ,0][0.12631578947368421 ,0][0.1368421052631579 ,0]",0.17073170731707318 ,"[0.07317073170731707 ,0][0.17073170731707318 ,0]",1.0 ,"[1.0 ,0]",0.14814814814814814 ,"[0.07407407407407407 ,0][0.14814814814814814 ,0]",0,,0.10526315789473684 ,"[0.10526315789473684 ,0]",0.17073170731707318 ,"[0.07317073170731707 ,0][0.17073170731707318 ,0]",
7,89_jiggler,jigl.image.types.InterpolatedColorImage,1.0,0.859375 ,"[0.5625 ,0][0.671875 ,0][0.8125 ,0][0.859375 ,0]",1.0 ,"[0.7647058823529411 ,0][0.8823529411764706 ,0][1.0 ,0]",1.0 ,"[1.0 ,0]",0.7725321888412017 ,"[0.2145922746781116 ,0][0.5836909871244635 ,0][0.6695278969957081 ,0][0.703862660944206 ,0][0.7553648068669528 ,0][0.7725321888412017 ,0]",0.3333333333333333 ,"[0.2 ,0][0.26666666666666666 ,0][0.3333333333333333 ,0]",1.0 ,"[0.9285714285714286 ,0][1.0 ,0]",1.0 ,"[0.7058823529411765 ,0][0.8235294117647058 ,0][1.0 ,0]",
7,92_jcvi-javacommon,org.jcvi.jillion.trace.sff.DefaultSffCommonHeader,1.0,0.9859154929577465 ,"[0.7746478873239436 ,0][0.8309859154929577 ,0][0.9014084507042254 ,0][0.9154929577464789 ,0][0.971830985915493 ,0][0.9859154929577465 ,0]",0.9777777777777777 ,"[0.5333333333333333 ,0][0.6 ,0][0.7111111111111111 ,0][0.7555555555555555 ,0][0.8888888888888888 ,0][0.9111111111111111 ,0][0.9333333333333333 ,0][0.9555555555555556 ,0][0.9777777777777777 ,0]",1.0 ,"[0.35 ,0][1.0 ,0]",0.9315068493150684 ,"[0.7671232876712328 ,0][0.8127853881278538 ,0][0.8721461187214612 ,0][0.8812785388127854 ,0][0.9223744292237442 ,0][0.9269406392694064 ,0][0.9315068493150684 ,0]",0.92 ,"[0.32 ,0][0.44 ,0][0.6 ,0][0.8 ,0][0.88 ,0][0.92 ,0]",0.5 ,"[0.35 ,0][0.4 ,0][0.5 ,0]",0.9777777777777777 ,"[0.5111111111111111 ,0][0.6 ,0][0.7111111111111111 ,0][0.7555555555555555 ,0][0.8888888888888888 ,0][0.9111111111111111 ,0][0.9333333333333333 ,0][0.9555555555555556 ,0][0.9777777777777777 ,0]",
7,92_jcvi-javacommon,org.jcvi.jillion.trace.sff.ManifestIndexed454SffFileDataStore,1.0,0.06349206349206349 ,"[0.06349206349206349 ,0]",0.024390243902439025 ,"[0.024390243902439025 ,0]",1.0 ,"[1.0 ,0]",0.008333333333333333 ,"[0.008333333333333333 ,0]",0,,0.06666666666666667 ,"[0.06666666666666667 ,0]",0.024390243902439025 ,"[0.024390243902439025 ,0]",
7,92_jcvi-javacommon,org.jcvi.jillion.trace.sff.DefaultSffReadHeaderDecoder,1.0,0.7083333333333334 ,"[0.3541666666666667 ,0][0.6666666666666666 ,0][0.7083333333333334 ,0]",0.6666666666666666 ,"[0.3333333333333333 ,0][0.6666666666666666 ,0]",1.0 ,"[1.0 ,0]",0.4519230769230769 ,"[0.17307692307692307 ,0][0.3701923076923077 ,0][0.41346153846153844 ,0][0.44711538461538464 ,0][0.4519230769230769 ,0]",0,,1.0 ,"[0.5 ,0][1.0 ,0]",0.6666666666666666 ,"[0.3333333333333333 ,0][0.6666666666666666 ,0]",
7,97_feudalismgame,src.SAXEncoder,1.0,1.0 ,"[0.7647058823529411 ,0][0.8823529411764706 ,0][1.0 ,0]",1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",0,,1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",
7,93_quickserver,org.quickserver.net.server.DataType,1.0,0.25 ,"[0.25 ,0]",1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",0,,0.3333333333333333 ,"[0.3333333333333333 ,0]",1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",
7,92_jcvi-javacommon,org.jcvi.jillion.trace.sff.Sff454NameUtil,1.0,0.5815602836879432 ,"[0.19858156028368795 ,0][0.3829787234042553 ,0][0.524822695035461 ,0][0.5390070921985816 ,0][0.5460992907801419 ,0][0.5602836879432624 ,0][0.574468085106383 ,0][0.5815602836879432 ,0]",0.6964285714285714 ,"[0.25 ,0][0.35714285714285715 ,0][0.5714285714285714 ,0][0.6071428571428571 ,0][0.625 ,0][0.6428571428571429 ,0][0.6785714285714286 ,0][0.6964285714285714 ,0]",1.0 ,"[1.0 ,0]",0.5078809106830122 ,"[0.09982486865148861 ,0][0.3712784588441331 ,0][0.46760070052539404 ,0][0.47285464098073554 ,0][0.4746059544658494 ,0][0.47810858143607704 ,0][0.4798598949211909 ,0][0.5061295971978984 ,0][0.5078809106830122 ,0]",0.35 ,"[0.05 ,0][0.15 ,0][0.3 ,0][0.35 ,0]",0.3333333333333333 ,"[0.2777777777777778 ,0][0.3333333333333333 ,0]",0.6964285714285714 ,"[0.25 ,0][0.35714285714285715 ,0][0.5714285714285714 ,0][0.6071428571428571 ,0][0.625 ,0][0.6428571428571429 ,0][0.6785714285714286 ,0][0.6964285714285714 ,0]",
7,93_quickserver,org.quickserver.net.server.impl.OptimisticClientIdentifier,1.0,0.24285714285714285 ,"[0.24285714285714285 ,0]",0.16129032258064516 ,"[0.16129032258064516 ,0]",1.0 ,"[1.0 ,0]",0.0547945205479452 ,"[0.0547945205479452 ,0]",0,,1.0 ,"[1.0 ,0]",0.16129032258064516 ,"[0.16129032258064516 ,0]",
7,92_jcvi-javacommon,org.jcvi.jillion.trace.sff.SffWriterUtil,1.0,0.7384615384615385 ,"[0.3230769230769231 ,0][0.5846153846153846 ,0][0.6461538461538462 ,0][0.7076923076923077 ,0][0.7230769230769231 ,0][0.7384615384615385 ,0]",0.7777777777777778 ,"[0.5555555555555556 ,0][0.6666666666666666 ,0][0.7777777777777778 ,0]",1.0 ,"[1.0 ,0]",0.7224489795918367 ,"[0.3224489795918367 ,0][0.33877551020408164 ,0][0.5510204081632653 ,0][0.6938775510204082 ,0][0.7224489795918367 ,0]",0.2777777777777778 ,"[0.05555555555555555 ,0][0.1111111111111111 ,0][0.2222222222222222 ,0][0.2777777777777778 ,0]",0.8333333333333334 ,"[0.8333333333333334 ,0]",0.7777777777777778 ,"[0.5555555555555556 ,0][0.6666666666666666 ,0][0.7777777777777778 ,0]",
7,91_classviewer,com.jstevh.viewer.ClassInfo,1.0,0.9090909090909091 ,"[0.46411483253588515 ,0][0.7511961722488039 ,0][0.8755980861244019 ,0][0.8899521531100478 ,0][0.8947368421052632 ,0][0.8995215311004785 ,0][0.9043062200956937 ,0][0.9090909090909091 ,0]",0.8154761904761905 ,"[0.24404761904761904 ,0][0.5238095238095238 ,0][0.6964285714285714 ,0][0.7142857142857143 ,0][0.7321428571428571 ,0][0.7380952380952381 ,0][0.7559523809523809 ,0][0.7619047619047619 ,0][0.7797619047619048 ,0][0.7916666666666666 ,0][0.7976190476190477 ,0][0.8035714285714286 ,0][0.8095238095238095 ,0][0.8154761904761905 ,0]",1.0 ,"[1.0 ,0]",0.8878842676311031 ,"[0.4231464737793852 ,0][0.6600361663652803 ,0][0.8354430379746836 ,0][0.8517179023508138 ,0][0.8553345388788427 ,0][0.8571428571428571 ,0][0.8607594936708861 ,0][0.8625678119349005 ,0][0.864376130198915 ,0][0.8860759493670886 ,0][0.8878842676311031 ,0]",0.5714285714285714 ,"[0.09523809523809523 ,0][0.35714285714285715 ,0][0.40476190476190477 ,0][0.4523809523809524 ,0][0.47619047619047616 ,0][0.5238095238095238 ,0][0.5476190476190477 ,0][0.5714285714285714 ,0]",1.0 ,"[0.3333333333333333 ,0][0.8888888888888888 ,0][1.0 ,0]",0.8095238095238095 ,"[0.19047619047619047 ,0][0.44047619047619047 ,0][0.6071428571428571 ,0][0.625 ,0][0.6309523809523809 ,0][0.6369047619047619 ,0][0.6547619047619048 ,0][0.7321428571428571 ,0][0.7380952380952381 ,0][0.7440476190476191 ,0][0.75 ,0][0.7738095238095238 ,0][0.7797619047619048 ,0][0.7857142857142857 ,0][0.7916666666666666 ,0][0.7976190476190477 ,0][0.8095238095238095 ,0]",
7,92_jcvi-javacommon,org.jcvi.jillion.trace.sff.SffUtil,1.0,0.8727272727272727 ,"[0.6727272727272727 ,0][0.8545454545454545 ,0][0.8727272727272727 ,0]",0.95 ,"[0.65 ,0][0.85 ,0][0.95 ,0]",1.0 ,"[1.0 ,0]",0.9774193548387097 ,"[0.8064516129032258 ,0][0.9064516129032258 ,0][0.9580645161290322 ,0][0.9774193548387097 ,0]",0.48148148148148145 ,"[0.37037037037037035 ,0][0.4074074074074074 ,0][0.48148148148148145 ,0]",0.8181818181818182 ,"[0.7272727272727273 ,0][0.8181818181818182 ,0]",0.95 ,"[0.65 ,0][0.85 ,0][0.95 ,0]",
7,101_netweaver,com.sap.netweaver.porta.core.mock.DeployResultMock,1.0,1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",0,,1.0 ,"[0.8 ,0][1.0 ,0]",1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",
7,101_netweaver,com.sap.netweaver.porta.core.AuthenticationRefusedException,1.0,1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",0,,0,,1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",
7,101_netweaver,com.sap.netweaver.porta.core.CoreException,1.0,1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",0,,0,,1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",
7,89_jiggler,jigl.image.types.ColorImage,1.0,0.42822966507177035 ,"[0.13875598086124402 ,0][0.16985645933014354 ,0][0.21770334928229665 ,0][0.22966507177033493 ,0][0.2511961722488038 ,0][0.2679425837320574 ,0][0.2799043062200957 ,0][0.3014354066985646 ,0][0.31100478468899523 ,0][0.33014354066985646 ,0][0.34210526315789475 ,0][0.35645933014354064 ,0][0.3708133971291866 ,0][0.38995215311004783 ,0][0.41148325358851673 ,0][0.41866028708133973 ,0][0.42105263157894735 ,0][0.423444976076555 ,0][0.42822966507177035 ,0]",0.6779661016949152 ,"[0.23728813559322035 ,0][0.288135593220339 ,0][0.3559322033898305 ,0][0.3898305084745763 ,0][0.4406779661016949 ,0][0.4576271186440678 ,0][0.4745762711864407 ,0][0.4915254237288136 ,0][0.5084745762711864 ,0][0.5423728813559322 ,0][0.559322033898305 ,0][0.5847457627118644 ,0][0.6101694915254238 ,0][0.6440677966101694 ,0][0.652542372881356 ,0][0.6610169491525424 ,0][0.6779661016949152 ,0]",1.0 ,"[1.0 ,0]",0.04020100502512563 ,"[0.020100502512562814 ,0][0.04020100502512563 ,0]",0.14204545454545456 ,"[0.008522727272727272 ,0][0.014204545454545454 ,0][0.019886363636363636 ,0][0.02556818181818182 ,0][0.036931818181818184 ,0][0.04261363636363636 ,0][0.0625 ,0][0.07102272727272728 ,0][0.07954545454545454 ,0][0.09090909090909091 ,0][0.09375 ,0][0.09943181818181818 ,0][0.11363636363636363 ,0][0.13636363636363635 ,0][0.14204545454545456 ,0]",0.8888888888888888 ,"[0.26666666666666666 ,0][0.3333333333333333 ,0][0.4222222222222222 ,0][0.4777777777777778 ,0][0.5444444444444444 ,0][0.5666666666666667 ,0][0.5888888888888889 ,0][0.6111111111111112 ,0][0.6333333333333333 ,0][0.6888888888888889 ,0][0.7111111111111111 ,0][0.7444444444444445 ,0][0.7777777777777778 ,0][0.8333333333333334 ,0][0.8444444444444444 ,0][0.8555555555555555 ,0][0.8777777777777778 ,0][0.8888888888888888 ,0]",0.6694915254237288 ,"[0.22033898305084745 ,0][0.2711864406779661 ,0][0.3389830508474576 ,0][0.3728813559322034 ,0][0.423728813559322 ,0][0.4406779661016949 ,0][0.4576271186440678 ,0][0.4745762711864407 ,0][0.4915254237288136 ,0][0.5254237288135594 ,0][0.5423728813559322 ,0][0.5508474576271186 ,0][0.576271186440678 ,0][0.6016949152542372 ,0][0.635593220338983 ,0][0.6440677966101694 ,0][0.652542372881356 ,0][0.6694915254237288 ,0]",
7,89_jiggler,jigl.image.types.ComplexImage,1.0,0.6652719665271967 ,"[0.28870292887029286 ,0][0.301255230125523 ,0][0.3389121338912134 ,0][0.3807531380753138 ,0][0.40585774058577406 ,0][0.4309623430962343 ,0][0.4435146443514644 ,0][0.5104602510460251 ,0][0.5355648535564853 ,0][0.5481171548117155 ,0][0.5815899581589958 ,0][0.5857740585774058 ,0][0.6108786610878661 ,0][0.6317991631799164 ,0][0.6485355648535565 ,0][0.6652719665271967 ,0]",0.6086956521739131 ,"[0.2753623188405797 ,0][0.2826086956521739 ,0][0.30434782608695654 ,0][0.34782608695652173 ,0][0.35507246376811596 ,0][0.38405797101449274 ,0][0.39855072463768115 ,0][0.45652173913043476 ,0][0.4855072463768116 ,0][0.5 ,0][0.5289855072463768 ,0][0.5362318840579711 ,0][0.5579710144927537 ,0][0.5797101449275363 ,0][0.5942028985507246 ,0][0.6086956521739131 ,0]",1.0 ,"[1.0 ,0]",0.3625 ,"[0.06875 ,0][0.07291666666666667 ,0][0.08958333333333333 ,0][0.1 ,0][0.10208333333333333 ,0][0.12083333333333333 ,0][0.12916666666666668 ,0][0.22916666666666666 ,0][0.25416666666666665 ,0][0.26458333333333334 ,0][0.27291666666666664 ,0][0.27708333333333335 ,0][0.3020833333333333 ,0][0.31875 ,0][0.3625 ,0]",0.23821339950372208 ,"[0.10918114143920596 ,0][0.11166253101736973 ,0][0.12406947890818859 ,0][0.13647642679900746 ,0][0.1513647642679901 ,0][0.15632754342431762 ,0][0.1761786600496278 ,0][0.17866004962779156 ,0][0.19106699751861042 ,0][0.22332506203473945 ,0][0.228287841191067 ,0][0.23325062034739455 ,0][0.23821339950372208 ,0]",0.8571428571428571 ,"[0.38571428571428573 ,0][0.4142857142857143 ,0][0.45714285714285713 ,0][0.5142857142857142 ,0][0.5428571428571428 ,0][0.5571428571428572 ,0][0.5714285714285714 ,0][0.6285714285714286 ,0][0.7142857142857143 ,0][0.7285714285714285 ,0][0.7571428571428571 ,0][0.7714285714285715 ,0][0.8 ,0][0.8285714285714286 ,0][0.8428571428571429 ,0][0.8571428571428571 ,0]",0.6014492753623188 ,"[0.21014492753623187 ,0][0.2246376811594203 ,0][0.2536231884057971 ,0][0.2971014492753623 ,0][0.3115942028985507 ,0][0.34782608695652173 ,0][0.36231884057971014 ,0][0.41304347826086957 ,0][0.463768115942029 ,0][0.4782608695652174 ,0][0.5144927536231884 ,0][0.5217391304347826 ,0][0.5434782608695652 ,0][0.5652173913043478 ,0][0.5797101449275363 ,0][0.5869565217391305 ,0][0.6014492753623188 ,0]",
7,89_jiggler,jigl.image.types.BinaryImage,1.0,0.85 ,"[0.6285714285714286 ,0][0.6714285714285714 ,0][0.6857142857142857 ,0][0.7071428571428572 ,0][0.7571428571428571 ,0][0.7785714285714286 ,0][0.8071428571428572 ,0][0.8214285714285714 ,0][0.85 ,0]",0.7184466019417476 ,"[0.39805825242718446 ,0][0.44660194174757284 ,0][0.47572815533980584 ,0][0.49514563106796117 ,0][0.5631067961165048 ,0][0.5825242718446602 ,0][0.6310679611650486 ,0][0.6407766990291263 ,0][0.7184466019417476 ,0]",1.0 ,"[1.0 ,0]",0.7210884353741497 ,"[0.22448979591836735 ,0][0.36904761904761907 ,0][0.3826530612244898 ,0][0.391156462585034 ,0][0.5374149659863946 ,0][0.5408163265306123 ,0][0.6037414965986394 ,0][0.6105442176870748 ,0][0.7125850340136054 ,0][0.7210884353741497 ,0]",0.34545454545454546 ,"[0.10909090909090909 ,0][0.13636363636363635 ,0][0.16363636363636364 ,0][0.17272727272727273 ,0][0.2545454545454545 ,0][0.2636363636363636 ,0][0.2909090909090909 ,0][0.3181818181818182 ,0][0.34545454545454546 ,0]",0.9615384615384616 ,"[0.7307692307692307 ,0][0.7692307692307693 ,0][0.8076923076923077 ,0][0.8461538461538461 ,0][0.8846153846153846 ,0][0.9230769230769231 ,0][0.9615384615384616 ,0]",0.7184466019417476 ,"[0.3883495145631068 ,0][0.4368932038834951 ,0][0.46601941747572817 ,0][0.4854368932038835 ,0][0.5533980582524272 ,0][0.5825242718446602 ,0][0.6310679611650486 ,0][0.6407766990291263 ,0][0.7184466019417476 ,0]",
7,93_quickserver,org.quickserver.net.server.gui.About,1.0,0.1557377049180328 ,"[0.1557377049180328 ,0]",0.8 ,"[0.8 ,0]",1.0 ,"[1.0 ,0]",0,,0,,1.0 ,"[1.0 ,0]",0.8 ,"[0.8 ,0]",
7,89_jiggler,jigl.image.types.GrayImage,1.0,0.5654761904761905 ,"[0.08035714285714286 ,0][0.11011904761904762 ,0][0.19345238095238096 ,0][0.25595238095238093 ,0][0.27976190476190477 ,0][0.30357142857142855 ,0][0.3244047619047619 ,0][0.3333333333333333 ,0][0.35714285714285715 ,0][0.3630952380952381 ,0][0.3869047619047619 ,0][0.42857142857142855 ,0][0.4375 ,0][0.46726190476190477 ,0][0.5148809523809523 ,0][0.5535714285714286 ,0][0.5654761904761905 ,0]",0.5196850393700787 ,"[0.07086614173228346 ,0][0.09055118110236221 ,0][0.16535433070866143 ,0][0.22440944881889763 ,0][0.23228346456692914 ,0][0.25196850393700787 ,0][0.2755905511811024 ,0][0.2874015748031496 ,0][0.3031496062992126 ,0][0.3110236220472441 ,0][0.32677165354330706 ,0][0.36220472440944884 ,0][0.3779527559055118 ,0][0.39763779527559057 ,0][0.47244094488188976 ,0][0.5078740157480315 ,0][0.5196850393700787 ,0]",1.0 ,"[1.0 ,0]",0.3004115226337449 ,"[0.01783264746227709 ,0][0.02606310013717421 ,0][0.05486968449931413 ,0][0.07133058984910837 ,0][0.07956104252400549 ,0][0.09465020576131687 ,0][0.10013717421124829 ,0][0.1056241426611797 ,0][0.1111111111111111 ,0][0.11659807956104253 ,0][0.16323731138545952 ,0][0.1728395061728395 ,0][0.18518518518518517 ,0][0.19890260631001372 ,0][0.26337448559670784 ,0][0.28669410150891633 ,0][0.29766803840877915 ,0][0.3004115226337449 ,0]",0.18858560794044665 ,"[0.004962779156327543 ,0][0.019851116625310174 ,0][0.062034739454094295 ,0][0.12406947890818859 ,0][0.13647642679900746 ,0][0.14640198511166252 ,0][0.1488833746898263 ,0][0.16129032258064516 ,0][0.1662531017369727 ,0][0.1761786600496278 ,0][0.17866004962779156 ,0][0.18114143920595532 ,0][0.18858560794044665 ,0]",0.8135593220338984 ,"[0.2033898305084746 ,0][0.2711864406779661 ,0][0.3898305084745763 ,0][0.4745762711864407 ,0][0.5084745762711864 ,0][0.559322033898305 ,0][0.576271186440678 ,0][0.6101694915254238 ,0][0.6440677966101694 ,0][0.6779661016949152 ,0][0.711864406779661 ,0][0.7288135593220338 ,0][0.7627118644067796 ,0][0.7796610169491526 ,0][0.7966101694915254 ,0][0.8135593220338984 ,0]",0.5118110236220472 ,"[0.06299212598425197 ,0][0.08267716535433071 ,0][0.15748031496062992 ,0][0.2125984251968504 ,0][0.22440944881889763 ,0][0.2440944881889764 ,0][0.2559055118110236 ,0][0.2677165354330709 ,0][0.28346456692913385 ,0][0.29133858267716534 ,0][0.30708661417322836 ,0][0.3425196850393701 ,0][0.3661417322834646 ,0][0.3858267716535433 ,0][0.4645669291338583 ,0][0.5 ,0][0.5118110236220472 ,0]",
7,102_squirrel-sql,net.sourceforge.squirrel_sql.fw.util.PropertyChangeReporter,1.0,1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",0,,1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",
7,97_feudalismgame,src.RollEvent,1.0,0.5434782608695652 ,"[0.4782608695652174 ,0][0.5434782608695652 ,0]",0.38461538461538464 ,"[0.3076923076923077 ,0][0.38461538461538464 ,0]",1.0 ,"[1.0 ,0]",0.8333333333333334 ,"[0.5 ,0][0.8333333333333334 ,0]",0,,1.0 ,"[1.0 ,0]",0.38461538461538464 ,"[0.23076923076923078 ,0][0.3076923076923077 ,0][0.38461538461538464 ,0]",
7,97_feudalismgame,src.GameCmdBean,1.0,1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",0,,0.8888888888888888 ,"[0.8888888888888888 ,0]",1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",
7,97_feudalismgame,src.GameController,1.0,0.42857142857142855 ,"[0.42857142857142855 ,0]",1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",0,,0,,1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",
7,97_feudalismgame,src.SendObject,1.0,0.47058823529411764 ,"[0.29411764705882354 ,0][0.47058823529411764 ,0]",1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",0,,0,,1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",
7,97_feudalismgame,src.AidTool,1.0,0.3333333333333333 ,"[0.3333333333333333 ,0]",1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",0,,0,,1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",
7,102_squirrel-sql,net.sourceforge.squirrel_sql.fw.util.beanwrapper.StringWrapper,1.0,1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",0,,1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",
7,97_feudalismgame,src.GameAutoActions,1.0,0.36363636363636365 ,"[0.36363636363636365 ,0]",1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",0,,0,,1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",
7,99_newzgrabber,Newzgrabber.Status,1.0,1.0 ,"[0.9285714285714286 ,0][1.0 ,0]",0.7777777777777778 ,"[0.5555555555555556 ,0][0.7777777777777778 ,0]",1.0 ,"[1.0 ,0]",0.8717948717948718 ,"[0.5897435897435898 ,0][0.8461538461538461 ,0][0.8717948717948718 ,0]",0.8 ,"[0.4 ,0][0.6 ,0][0.8 ,0]",1.0 ,"[1.0 ,0]",0.7777777777777778 ,"[0.5555555555555556 ,0][0.7777777777777778 ,0]",
7,89_jiggler,jigl.image.types.ImageKernel,1.0,0.9743589743589743 ,"[0.8461538461538461 ,0][0.8974358974358975 ,0][0.9743589743589743 ,0]",0.9787234042553191 ,"[0.8723404255319149 ,0][0.9148936170212766 ,0][0.9787234042553191 ,0]",1.0 ,"[1.0 ,0]",0.9783393501805054 ,"[0.7220216606498195 ,0][0.9783393501805054 ,0]",0,,1.0 ,"[1.0 ,0]",0.9787234042553191 ,"[0.8723404255319149 ,0][0.9148936170212766 ,0][0.9787234042553191 ,0]",
7,99_newzgrabber,Newzgrabber.SongInfo,1.0,0.8636363636363636 ,"[0.45454545454545453 ,0][0.7727272727272727 ,0][0.8636363636363636 ,0]",0.9166666666666666 ,"[0.5 ,0][0.6666666666666666 ,0][0.9166666666666666 ,0]",1.0 ,"[1.0 ,0]",0.76 ,"[0.16 ,0][0.34 ,0][0.76 ,0]",0.9166666666666666 ,"[0.8333333333333334 ,0][0.9166666666666666 ,0]",1.0 ,"[1.0 ,0]",0.9166666666666666 ,"[0.5 ,0][0.6666666666666666 ,0][0.9166666666666666 ,0]",
7,99_newzgrabber,Newzgrabber.Newzbatch,1.0,0.12574850299401197 ,"[0.11377245508982035 ,0][0.12574850299401197 ,0]",0.06666666666666667 ,"[0.03333333333333333 ,0][0.06666666666666667 ,0]",1.0 ,"[1.0 ,0]",0.02857142857142857 ,"[0.02142857142857143 ,0][0.02857142857142857 ,0]",0,,0.5 ,"[0.5 ,0]",0.06666666666666667 ,"[0.03333333333333333 ,0][0.06666666666666667 ,0]",
7,99_newzgrabber,Newzgrabber.Search,1.0,1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",0.9583333333333334 ,"[0.9583333333333334 ,0]",0.6666666666666666 ,"[0.6666666666666666 ,0]",1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",
7,98_trans-locator,Joshua.FoxHunt.FoxHuntFrame,1.0,0,,0.029411764705882353 ,"[0.029411764705882353 ,0]",1.0 ,"[1.0 ,0]",0,,0,,0.1 ,"[0.1 ,0]",0,,
7,99_newzgrabber,Newzgrabber.MessageDialog,1.0,0,,0.5714285714285714 ,"[0.42857142857142855 ,0][0.5714285714285714 ,0]",1.0 ,"[1.0 ,0]",0,,0,,0.8 ,"[0.6 ,0][0.8 ,0]",0,,
7,99_newzgrabber,Newzgrabber.GroupsDialog,1.0,0,,0.037037037037037035 ,"[0.037037037037037035 ,0]",1.0 ,"[1.0 ,0]",0,,0,,0.3333333333333333 ,"[0.3333333333333333 ,0]",0,,
7,99_newzgrabber,Newzgrabber.SongList,1.0,0.9411764705882353 ,"[0.8627450980392157 ,0][0.9019607843137255 ,0][0.9411764705882353 ,0]",0.85 ,"[0.75 ,0][0.8 ,0][0.85 ,0]",1.0 ,"[1.0 ,0]",0.8253968253968254 ,"[0.8253968253968254 ,0]",0.6666666666666666 ,"[0.6666666666666666 ,0]",1.0 ,"[1.0 ,0]",0.85 ,"[0.75 ,0][0.8 ,0][0.85 ,0]",
7,99_newzgrabber,Newzgrabber.DirectoryDialog,1.0,0.007575757575757576 ,"[0.007575757575757576 ,0]",0.06382978723404255 ,"[0.0425531914893617 ,0][0.06382978723404255 ,0]",1.0 ,"[1.0 ,0]",0,,0,,0.17647058823529413 ,"[0.11764705882352941 ,0][0.17647058823529413 ,0]",0,,
7,99_newzgrabber,Newzgrabber.OptionsPanel,1.0,0,,0.013333333333333334 ,"[0.013333333333333334 ,0]",1.0 ,"[1.0 ,0]",0,,0,,0.25 ,"[0.25 ,0]",0,,
7,99_newzgrabber,Newzgrabber.StatsDialog,1.0,0,,0.3333333333333333 ,"[0.3333333333333333 ,0]",1.0 ,"[1.0 ,0]",0,,0,,0.5 ,"[0.5 ,0]",0,,
7,99_newzgrabber,Newzgrabber.DirectoryFilter,1.0,1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",0.6 ,"[0.6 ,0]",1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",
7,101_netweaver,com.sap.netweaver.porta.core.DeployResultStatus,1.0,0.625 ,"[0.625 ,0]",1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",0.8666666666666667 ,"[0.8 ,0][0.8666666666666667 ,0]",0.2 ,"[0.2 ,0]",1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",
7,101_netweaver,com.sap.netweaver.porta.core.nw7.CoreModuleImpl,1.0,0.8888888888888888 ,"[0.8888888888888888 ,0]",0.75 ,"[0.75 ,0]",1.0 ,"[1.0 ,0]",1.0 ,"[1.0 ,0]",0,,1.0 ,"[0.5 ,0][1.0 ,0]",0.75 ,"[0.75 ,0]",
